Unnamed: 0,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,company_name,car_names
1239,324000.0,53548,Diesel,Manual,2nd Owner,2013,1968,5,Renault,Duster 85PS Diesel RxE
1240,4475000.0,20000,Diesel,Automatic,1st Owner,2018,1197,5,Volvo,S90 D4 Inscription BSIV
1241,1619000.0,29397,Diesel,Automatic,1st Owner,2014,1997,7,Audi,A6 2.0 TDI
1242,406000.0,30346,Petrol,Manual,1st Owner,2016,1248,5,Hyundai,Grand i10 Asta
1243,1063000.0,42119,Diesel,Manual,1st Owner,2017,1248,5,Mahindra,XUV500 W10 1.99 mHawk
1244,327000.0,120450,Diesel,Manual,2nd Owner,2014,1451,5,Maruti,Swift Dzire VDI
1245,267000.0,148393,Diesel,Manual,3rd Owner,2014,2993,5,Maruti,Swift LDI BSIV
1246,1339000.0,21549,Petrol,Manual,1st Owner,2020,1248,5,MG,Hector Hybrid Sharp MT
1247,2975000.0,85000,Diesel,Automatic,2nd Owner,2015,1799,5,BMW,X5 xDrive 30d
1248,590000.0,90468,Diesel,Manual,1st Owner,2016,1497,5,Maruti,Vitara Brezza VDi Option
1249,1556000.0,20900,Petrol,Automatic,1st Owner,2019,1950,5,Honda,Civic ZX BSIV
1250,1387000.0,19234,Petrol,Manual,1st Owner,2021,1497,5,Hyundai,Creta SX
1251,7150000.0,24900,Diesel,Automatic,1st Owner,2021,1493,5,Mercedes-Benz,GLC Coupe 300d 4MATIC
1252,875000.0,73269,Diesel,Automatic,1st Owner,2018,1353,5,Tata,Nexon 1.5 Revotorq XZA Plus DualTone
1253,1525000.0,48101,Diesel,Manual,1st Owner,2020,1997,5,Kia,Seltos HTX Plus D
1254,1495000.0,24001,Petrol,Manual,1st Owner,2020,1999,7,Kia,Seltos GTX Plus
1255,4700000.0,7500,Petrol,Automatic,1st Owner,2020,1956,5,Jaguar,XF 2.0 Petrol Prestige
1256,1949000.0,9701,Petrol,Manual,1st Owner,2022,999,5,Hyundai,Alcazar Platinum 7-Seater
1257,1990000.0,27133,Diesel,Automatic,1st Owner,2021,4461,7,Tata,Harrier XZA AT
1258,525000.0,18270,Petrol,Automatic,1st Owner,2022,1373,5,Renault,KWID Climber 1.0 AMT Opt
1259,15800000.0,56000,Diesel,Automatic,1st Owner,2018,1197,5,Toyota,Land Cruiser VX
1260,550000.0,50001,Petrol,Manual,1st Owner,2015,1197,5,Maruti,Ciaz VXi
1261,560000.0,56681,Petrol,Manual,1st Owner,2018,1197,5,Maruti,Swift VXI 2018
1262,980000.0,2755,Petrol,Manual,1st Owner,2022,2179,7,Maruti,Baleno Alpha
1263,650000.0,46201,Petrol,Manual,1st Owner,2017,1197,5,Maruti,Baleno 1.2 Alpha
1264,950000.0,85001,Diesel,Manual,1st Owner,2016,1993,5,Mahindra,XUV500 W10 2WD
1265,465000.0,64836,Petrol,Automatic,1st Owner,2015,1197,5,Hyundai,Grand i10 AT Asta
1266,6200000.0,4000,Diesel,Automatic,1st Owner,2022,1353,5,Mercedes-Benz,C-Class C 220d
1267,690000.0,24057,Petrol,Automatic,1st Owner,2020,1956,7,Hyundai,Grand i10 Nios AMT Sportz
1268,1695000.0,49559,Petrol,Automatic,1st Owner,2020,1497,5,Hyundai,Creta SX Turbo Dualtone
1269,2350000.0,10289,Diesel,Automatic,1st Owner,2022,1956,5,Tata,New Safari XZA Plus AT
1270,775000.0,64000,Petrol,Automatic,1st Owner,2016,1451,5,Honda,City i VTEC CVT VX
1271,1450000.0,54001,Diesel,Manual,2nd Owner,2019,1798,5,MG,Hector Smart Diesel MT BSIV
1272,1825000.0,27779,Petrol,Automatic,1st Owner,2021,1396,5,MG,Hector Sharp DCT
1273,1349000.0,70000,Petrol,Automatic,1st Owner,2017,2499,5,Skoda,Octavia 1.8 TSI AT Style Plus
1274,835000.0,70000,Diesel,Manual,1st Owner,2017,1498,5,Hyundai,Creta 1.4 CRDi S
1275,4800000.0,49000,Petrol,Automatic,1st Owner,2019,2925,5,Lexus,NX 300h Luxury
1276,410000.0,115000,Diesel,Manual,1st Owner,2016,1462,6,Volkswagen,Polo 1.5 TDI Trendline
1277,4775000.0,13000,Diesel,Automatic,2nd Owner,2014,1353,5,Mercedes-Benz,S-Class S 350 d
1278,1200000.0,35000,Petrol,Automatic,1st Owner,2021,1798,5,Maruti,XL6 Alpha AT
1279,1895000.0,3900,Petrol,Automatic,2nd Owner,2021,2925,7,Kia,Seltos GTX Plus DCT
1280,895000.0,63000,Petrol,Automatic,1st Owner,2014,1968,5,Toyota,Corolla Altis G AT
1281,11700000.0,15000,Diesel,Automatic,2nd Owner,2020,2143,5,Mercedes-Benz,GLS 400d 4MATIC
1282,1149000.0,60000,Diesel,Automatic,1st Owner,2014,1998,5,Audi,A4 2.0 TDI
1283,1245000.0,23000,Diesel,Automatic,1st Owner,2013,2993,5,Mercedes-Benz,C-Class C 220 CDI Avantgarde
1284,6600000.0,6000,Petrol,Automatic,1st Owner,2022,1968,5,BMW,5 Series 530i M Sport
1285,8300000.0,25000,Diesel,Automatic,1st Owner,2020,1950,5,BMW,X5 xDrive 30d xLine
1286,1250000.0,64000,Diesel,Automatic,2nd Owner,2014,1461,5,Audi,Q3 2.0 TDI Quattro Premium Plus
1287,3600000.0,17000,Petrol,Automatic,1st Owner,2018,2184,4,Mercedes-Benz,C-Class Progressive C 200
1288,695000.0,40000,Diesel,Automatic,2nd Owner,2016,1198,5,Renault,Duster 110PS Diesel RxS AMT
1289,1875000.0,30000,Diesel,Automatic,1st Owner,2020,1451,5,Mahindra,Thar LX 4-Str Convert Top Diesel AT
1290,260000.0,79000,Petrol,Manual,1st Owner,2012,1199,5,Honda,Brio S MT
1291,1700000.0,26000,Petrol,Automatic,1st Owner,2020,2967,7,MG,Hector Sharp DCT
1292,640000.0,25102,Petrol,Manual,1st Owner,2019,1198,5,Honda,Amaze S Petrol
1293,4600000.0,65000,Diesel,Automatic,1st Owner,2017,1197,5,Audi,Q7 45 TDI Quattro Technology
1294,390000.0,35000,Petrol,Manual,1st Owner,2014,1991,5,Volkswagen,Polo Petrol Comfortline 1.2L
1295,340000.0,33000,Petrol,Manual,2nd Owner,2014,2987,7,Hyundai,Grand i10 Magna
1296,4810000.0,29000,Petrol,Automatic,1st Owner,2019,1998,5,Mercedes-Benz,GLC 300 4MATIC Sport
1297,5950000.0,45000,Diesel,Automatic,2nd Owner,2016,2499,5,Mercedes-Benz,GLS 350d Grand Edition
1298,4500000.0,25500,Petrol,Automatic,1st Owner,2018,2755,7,BMW,X3 xDrive 30i Luxury Line
1299,4825000.0,48000,Petrol,Automatic,1st Owner,2019,1995,5,Lexus,NX 300h Luxury
1300,2445000.0,100000,Diesel,Manual,1st Owner,2017,1498,5,Toyota,Fortuner 2.8 4WD MT BSIV
1301,4800000.0,29000,Diesel,Automatic,1st Owner,2019,1198,5,BMW,5 Series 520d Luxury Line
1302,285000.0,83000,Petrol,Manual,1st Owner,2012,2498,7,Nissan,Sunny XV
1303,200000.0,57000,Petrol,Manual,1st Owner,2011,2143,5,Nissan,Micra XV
1304,590000.0,59000,Diesel,Manual,2nd Owner,2014,2179,5,Mahindra,Thar 4X4
1305,5600000.0,45000,Diesel,Automatic,1st Owner,2019,2179,5,Mercedes-Benz,GLE 250d
1306,2590000.0,69000,Diesel,Automatic,2nd Owner,2014,2987,7,Land,Rover Range Rover Evoque 2.2L Prestige
1307,2990000.0,69000,Diesel,Automatic,1st Owner,2015,5950,4,Land,Rover Range Rover Evoque 2.2L Prestige
1308,3490000.0,79000,Diesel,Automatic,3rd Owner,2015,2143,5,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
1309,6890000.0,44000,Petrol,Automatic,1st Owner,2013,2967,5,Bentley,Flying Spur W12
1310,3890000.0,69000,Diesel,Automatic,1st Owner,2017,2755,7,Mercedes-Benz,GLC 220d 4MATIC Sport
1311,1125000.0,68000,Diesel,Automatic,2nd Owner,2013,1796,5,Audi,A6 3.0 TDI Quattro Premium Plus
1312,3100000.0,60000,Diesel,Manual,1st Owner,2019,2477,7,Toyota,Fortuner 2.8 2WD MT BSIV
1313,825000.0,86000,Petrol,Automatic,1st Owner,2011,1197,5,Mercedes-Benz,C-Class C 200 CGI Elegance
1314,1645000.0,39000,Diesel,Automatic,1st Owner,2017,1198,5,Mitsubishi,Pajero Sport 4X2 AT Dual Tone
1315,625000.0,12000,Petrol,Manual,2nd Owner,2020,1999,5,Hyundai,Grand i10 Nios Magna
1316,360000.0,85000,Petrol,Manual,1st Owner,2014,1248,5,Honda,Amaze EX i-Vtech
1317,2950000.0,120000,Diesel,Automatic,1st Owner,2016,2996,7,Land,Rover Discovery Sport TD4 HSE
1318,751000.0,90000,Diesel,Manual,1st Owner,2018,2993,5,Maruti,SX4 S Cross Zeta DDiS 200 SH
1319,6250000.0,80000,Petrol,Automatic,1st Owner,2017,1248,5,Mercedes-Benz,GLS 400 4MATIC
1320,5650000.0,34000,Diesel,Automatic,1st Owner,2019,1451,6,BMW,X5 xDrive 30d Expedition
1321,465000.0,72000,Diesel,Manual,1st Owner,2015,1950,5,Maruti,Ciaz VDi Plus
1322,1900000.0,18000,Petrol,Automatic,1st Owner,2021,2143,5,MG,Hector Plus Sharp DCT
1323,4790000.0,11000,Petrol,Automatic,1st Owner,2021,1595,5,Mercedes-Benz,C-Class Progressive C 200
1324,2590000.0,60625,Diesel,Automatic,2nd Owner,2016,1197,5,Mercedes-Benz,E-Class E250 CDI Avantgarde
1325,1700000.0,68000,Petrol,Automatic,1st Owner,2017,4663,5,Mercedes-Benz,A Class A180 Sport
1326,525000.0,75000,Petrol,Automatic,1st Owner,2016,1968,5,Maruti,Baleno 1.2 CVT Delta
1327,4900000.0,70000,Petrol,Automatic,2nd Owner,2015,2987,7,Mercedes-Benz,S-Class S 500 L
1328,1589000.0,73000,Diesel,Automatic,1st Owner,2015,1968,5,Audi,Q3 2.0 TDI Quattro Premium Plus
1329,5885000.0,65000,Diesel,Automatic,1st Owner,2017,2995,5,Mercedes-Benz,GLS 350d 4MATIC
1330,1750000.0,70011,Diesel,Automatic,1st Owner,2015,2755,7,Audi,Q3 35 TDI Quattro Premium Plus
1331,19200000.0,40000,Petrol,Automatic,1st Owner,2019,1968,5,Land,Rover Range Rover 3.0 Petrol LWB Vogue BSIV
1332,1750000.0,67011,Diesel,Automatic,1st Owner,2017,1497,5,Toyota,Innova Crysta 2.8 ZX AT BSIV
1333,325000.0,103000,Diesel,Manual,1st Owner,2013,1998,5,Skoda,Yeti Ambition 4X2
1334,949000.0,50000,Petrol,Automatic,2nd Owner,2017,1197,5,Honda,City i-VTEC CVT ZX
1335,6850000.0,7000,Petrol,Automatic,1st Owner,2022,3198,7,Volvo,XC60 B5 Inscripition
1336,640000.0,30000,Petrol,Manual,1st Owner,2019,1991,5,Maruti,Swift Dzire VXI 1.2
1337,3149000.0,44000,Diesel,Automatic,1st Owner,2018,1353,5,Ford,Endeavour Titanium Plus 4X4
1338,4800000.0,28500,Petrol,Automatic,1st Owner,2019,1248,5,Mercedes-Benz,GLC 300 4MATIC Sport
1339,1975000.0,8000,Petrol,Automatic,1st Owner,2021,1497,5,Hyundai,Creta SX Opt Turbo
1340,590000.0,60000,Diesel,Manual,1st Owner,2019,1197,5,Maruti,Swift VDI
1341,394000.0,70000,Petrol,Automatic,2nd Owner,2012,1995,5,Honda,City V AT
1342,435000.0,80000,Petrol,Manual,1st Owner,2018,1497,5,Maruti,Ignis 1.2 Alpha BSIV
1343,3000000.0,25000,Diesel,Automatic,1st Owner,2019,796,5,BMW,X1 sDrive 20d xLine
1344,1050000.0,2000,Petrol,Manual,1st Owner,2022,2694,7,Honda,City V MT
1345,320000.0,35000,Petrol,Manual,1st Owner,2018,2987,5,Maruti,Alto 800 LXI
1346,2000000.0,26000,Petrol,Automatic,1st Owner,2018,2184,4,Toyota,Innova Crysta 2.7 ZX AT
1347,6600000.0,12000,Diesel,Automatic,1st Owner,2016,1197,5,Maserati,Ghibli Diesel BSIV
1348,1775000.0,13001,Diesel,Automatic,1st Owner,2022,2143,5,Mahindra,Thar LX 4-Str Convert Top Diesel AT
1349,475000.0,60000,Petrol,Manual,2nd Owner,2019,1199,5,Hyundai,Xcent 1.2 VTVT S
1350,2150000.0,37000,Diesel,Automatic,2nd Owner,2015,2498,6,Mercedes-Benz,C-Class C 220 CDI Avantgarde
1351,690000.0,27200,Petrol,Automatic,1st Owner,2017,1462,5,Honda,Jazz 1.2 V AT i VTEC
1352,772000.0,46365,Diesel,Manual,1st Owner,2017,1461,5,Mahindra,Thar CRDe
1353,872000.0,82496,Petrol,Manual,1st Owner,2019,1248,5,Maruti,Ciaz Alpha BSIV
1354,651000.0,73656,Diesel,Automatic,1st Owner,2016,1493,7,Renault,Duster 110PS Diesel RxL AMT
1355,543000.0,92530,Diesel,Manual,1st Owner,2016,1368,5,Maruti,Ciaz ZDi SHVS
1356,658000.0,68364,Diesel,Manual,2nd Owner,2017,1197,5,Mahindra,TUV 300 mHAWK100 T8
1357,1261000.0,30224,Petrol,Manual,1st Owner,2018,1462,5,Jeep,Compass 1.4 Sport
1358,585000.0,88658,Petrol,Manual,1st Owner,2017,2498,6,Maruti,Baleno 1.2 Alpha
1359,1053000.0,26396,Petrol,Manual,1st Owner,2020,998,5,Maruti,Vitara Brezza ZXI
1360,746000.0,60020,Diesel,Manual,1st Owner,2017,1462,5,Mahindra,Thar CRDe
1361,268000.0,55107,Petrol,Manual,1st Owner,2014,796,5,Maruti,Alto K10 2010-2014 VXI
1362,1243000.0,3925,Petrol,Automatic,1st Owner,2022,1197,5,Maruti,Ciaz Alpha AT
1363,323000.0,21949,Petrol,Manual,1st Owner,2017,1598,5,Maruti,Alto 800 LXI
1364,500000.0,41899,Petrol,Manual,1st Owner,2016,1497,5,Maruti,Swift Dzire VXI
1365,725000.0,30000,Petrol,Manual,1st Owner,2018,2400,5,Nissan,Terrano XL P
1366,865000.0,28000,Petrol,Manual,1st Owner,2018,1950,5,Honda,City i-VTEC V
1367,6100000.0,20000,Diesel,Automatic,1st Owner,2021,1950,5,Volvo,XC60 D5 Inscription
1368,5650000.0,24000,Diesel,Automatic,1st Owner,2020,1798,5,Mercedes-Benz,GLC 220d 4MATIC
1369,8900000.0,13000,Diesel,Automatic,1st Owner,2021,998,5,Mercedes-Benz,GLE 300d
1370,2175000.0,54000,Petrol,Automatic,1st Owner,2017,1248,5,Skoda,Superb Style 1.8 TSI AT
1371,315000.0,30555,Petrol,Manual,1st Owner,2016,1197,5,Maruti,Alto K10 VXI
1372,478000.0,119878,Diesel,Manual,1st Owner,2015,1248,5,Maruti,Ciaz VDi Plus SHVS
1373,243000.0,84557,Petrol,Manual,1st Owner,2011,1997,7,Hyundai,i20 1.2 Magna Opt
1374,536000.0,96528,Diesel,Manual,1st Owner,2017,999,5,Maruti,Ciaz VDi Option SHVS
1375,1124000.0,44081,Diesel,Manual,1st Owner,2017,1248,5,Mahindra,XUV500 W10 1.99 mHawk
1376,775000.0,6494,Petrol,Automatic,1st Owner,2021,998,5,Renault,Kiger RXT AMT
1377,340000.0,118631,Diesel,Manual,1st Owner,2014,1198,5,Maruti,Swift VDI BSIV
1378,351000.0,47133,Petrol,Manual,1st Owner,2018,1197,5,Maruti,Alto K10 VXI
1379,456000.0,94025,Petrol,Manual,1st Owner,2017,998,5,Honda,Amaze S i-VTEC
1380,502000.0,68841,Petrol,Manual,1st Owner,2016,1582,5,Hyundai,i20 Magna 1.2
1381,1046000.0,31952,Petrol,Automatic,1st Owner,2019,998,5,Hyundai,Venue SX Plus Turbo DCT BSIV
1382,1130000.0,66518,Diesel,Manual,2nd Owner,2019,1582,5,Hyundai,Creta 1.6 CRDi SX
1383,1053000.0,26684,Petrol,Automatic,2nd Owner,2019,1199,5,Hyundai,Venue SX Plus Turbo DCT BSIV
1384,790000.0,38280,Diesel,Manual,1st Owner,2015,1197,5,Hyundai,Creta 1.6 CRDi SX
1385,377000.0,96392,Petrol,Manual,1st Owner,2017,2179,7,Tata,Tiago 1.2 Revotron XZ
1386,286000.0,92613,Petrol,Manual,1st Owner,2011,1498,5,Maruti,Swift Dzire 1.2 ZXi BSIV
1387,1178000.0,40011,Diesel,Manual,1st Owner,2018,1396,5,Mahindra,Scorpio S7 120
1388,533000.0,98772,Diesel,Manual,2nd Owner,2015,1248,5,Honda,City i DTEC VX
1389,350000.0,38931,Diesel,Manual,1st Owner,2013,1396,5,Hyundai,i20 Asta 1.4 CRDi
1390,427000.0,82392,Diesel,Manual,1st Owner,2017,2179,7,Maruti,Swift LDI BSIV
1391,572000.0,96805,Diesel,Manual,1st Owner,2017,998,5,Hyundai,i20 1.4 Asta
1392,998000.0,68307,Diesel,Manual,1st Owner,2018,1197,5,Mahindra,Scorpio S5 BSIV
1393,375000.0,30404,Petrol,Manual,1st Owner,2016,1248,5,Maruti,Wagon R LXI BS IV
1394,630000.0,36438,Petrol,Manual,2nd Owner,2018,2179,7,Maruti,Baleno 1.2 Alpha
1395,376000.0,115206,Diesel,Manual,1st Owner,2015,1451,5,Maruti,Swift VDI BSIV
1396,623000.0,104537,Diesel,Manual,1st Owner,2015,1995,5,Mahindra,XUV500 W6 2WD
1397,1613000.0,29827,Petrol,Automatic,2nd Owner,2019,1968,5,MG,Hector Sharp DCT
1398,4450000.0,9200,Diesel,Automatic,1st Owner,2020,2755,7,BMW,3 Series Luxury Edition
1399,1750000.0,39356,Diesel,Automatic,1st Owner,2015,3198,7,Audi,Q3 35 TDI Quattro Premium Plus
1400,1575000.0,55000,Diesel,Automatic,1st Owner,2017,2755,7,Toyota,Innova Crysta 2.8 GX AT BSIV
1401,2875000.0,80000,Diesel,Automatic,1st Owner,2018,2987,5,Ford,Endeavour 3.2 Titanium AT 4X4
1402,1945000.0,55000,Diesel,Automatic,1st Owner,2019,1248,5,Toyota,Innova Crysta 2.8 GX AT BSIV
1403,7150000.0,18000,Diesel,Automatic,1st Owner,2017,1497,5,Mercedes-Benz,S-Class S 350 CDI
1404,750000.0,43000,Diesel,Automatic,1st Owner,2018,814,5,Maruti,Vitara Brezza VDi AMT
1405,1273000.0,1000,Petrol,Manual,1st Owner,2021,2143,5,Hyundai,Creta EX
1406,230000.0,67885,Petrol,Manual,1st Owner,2013,998,5,Hyundai,EON Era Plus
1407,1375000.0,40000,Diesel,Automatic,1st Owner,2013,1396,5,Mercedes-Benz,C-Class 220 CDI AT
1408,230000.0,48421,Petrol,Manual,1st Owner,2013,1197,5,Hyundai,EON 1.0 Era Plus
1409,650000.0,110000,Diesel,Manual,1st Owner,2018,1582,5,Hyundai,i20 Active 1.4 S
1410,425000.0,49000,Petrol,Manual,1st Owner,2014,1498,5,Maruti,Swift Dzire VXI
1411,450000.0,75000,Diesel,Manual,1st Owner,2013,1150,5,Hyundai,Verna 1.6 SX
1412,410000.0,71000,Diesel,Manual,1st Owner,2014,1968,5,Ford,Ecosport 1.5 DV5 MT Titanium
1413,,78000,Petrol,Manual,2nd Owner,2009,1248,7,Chevrolet,Aveo U-VA 1.2
1414,2450000.0,68000,Diesel,Automatic,1st Owner,2016,1198,5,Audi,A6 35 TDI
1415,518000.0,94944,Diesel,Manual,1st Owner,2015,1493,5,Maruti,Ertiga ZDI
1416,471000.0,6357,Petrol,Manual,1st Owner,2017,1497,5,Honda,Amaze S Option i-VTEC
1417,1024000.0,24237,Diesel,Manual,1st Owner,2022,1199,5,Hyundai,Venue SX Opt Executive Diesel
1418,1650000.0,28000,Petrol,Automatic,1st Owner,2021,2755,7,Kia,Seltos HTX IVT G
1419,589000.0,10282,Petrol,Manual,1st Owner,2020,2982,7,Honda,Amaze E Petrol
1420,1710000.0,111337,Diesel,Automatic,1st Owner,2018,1995,5,Toyota,Innova Crysta 2.8 ZX AT BSIV
1421,1262000.0,127429,Diesel,Manual,1st Owner,2014,1461,5,Toyota,Fortuner 4x2 Manual
1422,4050000.0,55000,Diesel,Automatic,2nd Owner,2018,1197,5,BMW,5 Series 520d Sport Line
1423,339000.0,61034,Diesel,Manual,2nd Owner,2015,1120,5,Nissan,Sunny Diesel XL
1424,564000.0,76036,Petrol,Automatic,2nd Owner,2018,1968,5,Maruti,Swift AMT ZXI
1425,275000.0,65000,Diesel,Manual,2nd Owner,2014,1396,5,Hyundai,Grand i10 CRDi Sportz
1426,1475000.0,80000,Diesel,Automatic,3rd Owner,2015,2755,7,Audi,Q5 30 TDI quattro Premium
1427,982000.0,64104,Diesel,Manual,1st Owner,2019,1582,5,Hyundai,Venue SX Opt Diesel BSIV
1428,1576000.0,116378,Diesel,Automatic,1st Owner,2018,998,5,Toyota,Innova Crysta 2.8 GX AT BSIV
1429,560000.0,42234,Diesel,Manual,2nd Owner,2016,2179,7,Hyundai,Verna 1.6 CRDi SX
1430,1150000.0,10000,Petrol,Manual,1st Owner,2021,1197,5,Hyundai,Venue SX Opt iMT
1431,444000.0,49812,Diesel,Manual,2nd Owner,2013,1198,5,Mahindra,XUV500 W6 2WD
1432,502000.0,2294,Petrol,Manual,1st Owner,2022,2967,5,Maruti,Ignis Sigma
1433,117000.0,94679,Petrol,Manual,5th Owner,2010,1248,5,Skoda,Fabia 1.2 MPI Ambiente
1434,2100000.0,35000,Diesel,Automatic,1st Owner,2015,998,5,Audi,Q5 3.0 TDI Quattro Technology
1435,476000.0,57122,Diesel,Manual,1st Owner,2014,1186,5,Maruti,Ciaz ZDi
1436,332000.0,25122,Petrol,Manual,1st Owner,2017,1582,5,Maruti,Wagon R VXI BS IV
1437,350000.0,60000,Diesel,Manual,2nd Owner,2017,1197,5,Hyundai,Grand i10 1.2 CRDi Magna
1438,1425000.0,36000,Diesel,Automatic,2nd Owner,2020,1396,5,Hyundai,Creta 1.6 SX Automatic Diesel
1439,631000.0,38736,Petrol,Manual,1st Owner,2020,2694,7,Maruti,Baleno Delta
1440,381000.0,130432,Diesel,Manual,1st Owner,2014,1798,5,Hyundai,i20 Asta 1.4 CRDi
1441,3100000.0,44000,Petrol,Automatic,2nd Owner,2019,2967,5,Toyota,Fortuner 2.7 2WD AT
1442,3675000.0,30000,Petrol,Automatic,1st Owner,2018,1086,5,Audi,A6 35 TFSI Matrix
1443,995000.0,68000,Diesel,Automatic,3rd Owner,2011,2179,7,Audi,Q5 3.0 TDI Quattro
1444,225000.0,38000,Petrol,Manual,1st Owner,2011,1197,5,Hyundai,i10 Magna 1.1L
1445,890000.0,65000,Diesel,Manual,1st Owner,2015,2179,7,Mahindra,XUV500 R W10 FWD
1446,650000.0,65000,Petrol,Manual,1st Owner,2019,1368,5,Maruti,Swift Dzire VXI 1.2 BS IV
1447,1585000.0,12001,Diesel,Manual,1st Owner,2022,1991,5,Mahindra,Scorpio S5
1448,1375000.0,23000,Petrol,Manual,1st Owner,2019,2967,7,Jeep,Compass 1.4 Sport Plus BSIV
1449,4400000.0,65000,Petrol,Automatic,1st Owner,2018,1198,5,Mercedes-Benz,E-Class Expression E 200 BSIV
1450,1875000.0,43000,Diesel,Automatic,2nd Owner,2014,1969,5,Audi,Q7 45 TDI Quattro Premium Plus
1451,265000.0,25000,Petrol,Manual,1st Owner,2012,1995,4,Honda,Brio S MT
1452,6000000.0,7500,Diesel,Automatic,1st Owner,2020,1198,6,Volvo,XC60 Inscription D5
1453,6050000.0,50000,Diesel,Automatic,1st Owner,2020,2359,5,BMW,6 Series GT 620d Luxury Line 2019-2021
1454,435000.0,36000,Petrol,Manual,1st Owner,2017,1968,5,Mahindra,KUV 100 NXT G80 K8 Dual Tone
1455,475000.0,86000,Petrol,Manual,1st Owner,2012,2987,7,Hyundai,Sonata 2.4 GDi MT
1456,1300000.0,56500,Diesel,Automatic,1st Owner,2014,1196,5,Audi,Q3 2.0 TDI Quattro Premium Plus
1457,5200000.0,70000,Diesel,Automatic,2nd Owner,2016,1582,5,Mercedes-Benz,GLS 350d 4MATIC
1458,265000.0,68000,Petrol,Manual,1st Owner,2013,1950,5,Ford,Figo Petrol ZXI
1459,1000000.0,63500,Diesel,Automatic,1st Owner,2017,1991,5,Hyundai,Verna CRDi 1.6 AT SX Plus
1460,4100000.0,26500,Diesel,Automatic,1st Owner,2019,1995,5,Mercedes-Benz,C-Class Progressive C 220d
1461,6100000.0,15000,Petrol,Automatic,1st Owner,2021,1498,5,Mercedes-Benz,GLC 200
1462,2850000.0,38500,Diesel,Automatic,1st Owner,2018,1493,5,BMW,X1 xDrive 20d xLine
1463,925000.0,44500,Diesel,Automatic,1st Owner,2019,2494,5,Honda,Amaze VX CVT Diesel
1464,975000.0,15500,Diesel,Manual,1st Owner,2022,2755,7,Hyundai,i20 Sportz Diesel
1465,2350000.0,47000,Petrol,Automatic,1st Owner,2017,2993,5,Toyota,Camry 2.5 Hybrid
1466,3350000.0,12000,Diesel,Automatic,1st Owner,2018,1995,5,Toyota,Fortuner 2.8 2WD AT BSIV
1467,10000000.0,20500,Diesel,Automatic,1st Owner,2022,2143,5,BMW,X5 xDrive 30d xLine
1468,1850000.0,64593,Diesel,Automatic,3rd Owner,2014,1197,5,BMW,3 Series 320d GT Luxury Line
1469,3650000.0,64000,Diesel,Automatic,1st Owner,2016,2143,5,Mercedes-Benz,GLE 250d
1470,700000.0,70000,Petrol,Manual,1st Owner,2021,2755,7,Toyota,Glanza G
1471,2200000.0,63203,Diesel,Automatic,2nd Owner,2015,1997,5,Mercedes-Benz,E-Class E250 CDI Avantgarde
1472,2900000.0,60500,Diesel,Automatic,1st Owner,2017,799,5,Toyota,Fortuner 2.8 2WD AT
1473,7400000.0,9900,Diesel,Automatic,1st Owner,2021,998,5,Jaguar,F-Pace 2.0 R-Dynamic S Diesel
1474,285000.0,25000,Petrol,Manual,1st Owner,2016,4367,5,Renault,KWID RXL
1475,191000.0,65000,Cng,Manual,2nd Owner,2011,1248,7,Maruti,Wagon R CNG LXI BSIV
1476,19000000.0,68500,Diesel,Automatic,1st Owner,2019,1497,5,Land,Rover Range Rover 4.4 Diesel LWB Autobiography
1477,600000.0,43000,Diesel,Manual,2nd Owner,2014,1396,5,Maruti,Ertiga ZDI
1478,590000.0,70000,Petrol,Manual,1st Owner,2015,1998,5,Honda,City i VTEC VX
1479,275000.0,150000,Diesel,Manual,3rd Owner,2013,796,5,Hyundai,i20 Sportz 1.4 CRDi
1480,7450000.0,7600,Petrol,Automatic,1st Owner,2022,1582,5,BMW,X4 xDrive30i M Sport Silver Shadow Edition
1481,307000.0,31458,Petrol,Manual,1st Owner,2021,998,5,Maruti,Alto 800 LXI
1482,525000.0,70372,Diesel,Manual,1st Owner,2013,2998,7,Hyundai,Elantra CRDi S
1483,190000.0,129325,Cng,Manual,1st Owner,2012,1497,5,Maruti,Wagon R LXI CNG
1484,11500000.0,39000,Petrol,Automatic,1st Owner,2019,2694,7,BMW,X7 xDrive 40i
1485,1015000.0,17000,Petrol,Manual,1st Owner,2021,2143,5,Honda,City V MT
1486,3500000.0,20000,Petrol,Automatic,1st Owner,2020,2987,5,Toyota,Fortuner 2.7 2WD AT
1487,765000.0,57000,Diesel,Automatic,3rd Owner,2013,1498,5,Mercedes-Benz,B Class B180 CDI
1488,5100000.0,40000,Diesel,Automatic,1st Owner,2015,1196,5,Mercedes-Benz,S-Class S 350 CDI
1489,950000.0,46000,Diesel,Manual,1st Owner,2020,624,4,Ford,Ecosport 1.5 Diesel Titanium
1490,500000.0,18000,Cng,Manual,1st Owner,2019,2487,5,Maruti,Eeco CNG 5 Seater AC BSIV
1491,,59290,Petrol,Manual,4th Owner,2015,1196,5,Tata,Nano Twist XT
1492,4090000.0,20000,Petrol,Automatic,1st Owner,2019,1198,5,Toyota,Camry Hybrid 2.5
1493,210000.0,18000,Petrol,Manual,1st Owner,2012,1198,5,Maruti,Eeco 5 Seater AC BSIV
